sentence,voice_phishing
일단은 저희가 숫자가 끝나면은 본인이 자택으로 결과들을 다 말고 해드릴 거구요 그리고 본인께서 확인하시고 예 확인이 되시면은 핀셋 증거 받치는 겁니다 예 일단은 오늘 수고 많으셨고요 고생하셨습니다 일상생활로 복귀하시면 주시겠어요 네 수고하십니다,True
네 말씀하세요,True
네 현재 덜 아프죠 네 몇 가지 확인할 사항이 있어서 연락드렸습니다 통화 가능하시죠,True
아니 서면으로 보내요,True
아니 아저씨 나가신 거 있는데 빨리 아프다 왔냐 검사님 보내드려요,True
물건이고요,True
물건이라고요,True
예 괜히 횟수는 금융사기 갈등이다 이런 식으로 내 경력 자기 갔던이라매 네 경력을 살리셨,True
가능성이 높군요,True
그런데 별로 뭡니까 피 겁니까,True
네 그렇죠 저희가 제안상을 김인수 금년에 사실상 담당 현장에서 돼있네요 예 위자료 개념이 주민들이랑 청광 냅둘다 통장이 발견됐다고 연락드린 겁니다,True
손을 물어주세요 묻지도 않았는데,True
네 저는 수사관 김민성입니다,True
어디요 어디 공업사 증여,True
액수 근저당건 설정인가요,True
수원 지방 검찰청이요,True
그럼 저녁밥 저출산 전쯤에,True
복귀 많아서 눈썹 문신 PC 눈물 준거니까 읽었는데 돈 벌면서 보여주시면 제발 누구였고 소주병을 하던지 학교 너는,True
화장실에 참 춘천 인터넷 접수 가능하십니까 예 경찰서 접속 가능하시면 좀 컨택이 있지 않습니까 네 선배 접속하셔서 한 약 잠깐 신고를 하시면 본인 앞으로 내 검은 소리가 내 발송 될 겁니다,True
대부분 누구랑요,True
혼자 하시면 됩니다,True
아니 본인 이름으로 해갖고 주문 도와 줄 거 아닙니까,True
근무가실거니까,True
그럼 점검 해갖고 보내주시면 제가 바바 부서 소등을 하고 있거든요,True
네 알겠습니다,True
네 그렇게 해주세요 술먹으니까,True
그거 등록증 육육구구요 풍선만 육국수입니다,True
그러십니까 예 알겠습니다 일단 확실한 게 많이 들어가십시오 여기 말씀하시는 건가요,True
여보세요,True
통화좀 가능하십니까 다름이 아니라 지금 혹시 본인과 좀 연류된 이 명의도용 사건이 하나 있어서 연락을 드렸어요 본인께서 혹시 이라는 사람 아십니까,True
아니요,True
지금 저 출신이고 이사입니다 전혀 모르십니까 왜냐면요 저희가 이 공동이나 이 금융 범죄 사기단을 근무를 했는데 어 지금 검거 현장에서 저희가 재작년 신용카드가 이 대포 통장을 압수를 했어요 그런데 중요한 게 지금 뭐냐면 이 명의로 되어있는 이 농협과 신한 통장이 불법 통장으로 사용되고 있는 것을 저희가 지금 압수수색 한 상태입니다 그래서 쉽게에서는 이 농협과 이 신한 계좌에 대해서 아시는 내용 있습니까,True
아니요,True
본인께서 사용 안하신다 이 통장 같은 경우에요 2015년 지금 3월 10일 일자에 이 경기도의 분당이 서현지점에서 농협과 신한 통장으로 본인께서 개설한 사실이 있습니까,True
아니요,True
응 그런데 저희가 근데 압수한 통장을 각 은행 측하고 대조 확인을 좀 해봤는데요 아직 이 명의로 된 통장으로 지금 확인이 됐어요 그래서 오늘 본인 앞으로 좀 연락을 드리는 이유는 뭐냐면 어 이 두 계좌가 지금 본인께서 직접 개설을 해서 이 통장을 양도한 부분이 있는 건지 어 아니면 지금 뒤에 지금 개인정보가 유출이 되어서 이 도용을 당하신 피해자인지 그 부분을 좀 확인차 연락을 드렸습니다,True
본인께서는 맞으시 적도 없고 양도 적도 없다 이 말씀이시죠,True
최근에 혹시 이 삼년 사이에 신분증이나 면허증 지갑 여권 카드 등을 분실한 적 있습니까,True
아니요,True
아무도 없으시구요 이번 사건 같은 경우는 지금 본인뿐만이 아니라 이 전국이 한 140명 정도가 요건 있는 사건인데요,True
얻어먹는 어 오빈 중앙지검으로 하고 싶은 거예요,True
일단 쿵쿵 조금 확인해보고 다시 연락 드리든지 할게요,True
네 바로 연락 주세요 저는 박상기 수사관입니다,True
네 혹시 진행이 어떻게 들어가고 있으신가요,True
아직 본사 쉬는 전화를 못받았고,True
서류를 첨부 다 하셨나요,True
네 서류는냈습니다,True
서류는 내셨구요,True
네 근저당 그 부분 서류까지 내셨다는 말씀이시죠,True
네 그것도 지금 현재 내가 빨래 내려놨습니다,True
심사전화는 아직 안들어오신건가요 아니 서류 다 첨부 하셨으면 친애저축은행은 당일 안에 시간에 들어가도 당일 안에 송금처리까지 끝나니까요 예 저희 쪽에서도 그러면은 준비 지금부터 해두고 친애저축은행 송금 받으시면 1시간 이내로 처리 되시게끔 진행 좀 도와드리겠습니다,True
그 서류는 어떻게 준비를 하면 되나요,True
그럼 혹시 프리랜서로 하셨는데 정확히 하시는 일이 어떻게 되시나요 아분이세요,True
위촉증명서만 하나 보내주세요 추가로,True
그니까 좀 넣어드려요,True
네 택배구요,True
신분증이랑은 다 받았잖아요 저희가,True
제가 팩스로 보냈거든,True
네 팩스로 보내주시겠어요 팩스 번호 다시 좀 안내해 드릴게요,True
문자로 좀 보내주시겠어요,True
네 알겠습니다 위촉증명서로만 추가로 보내주시면 됩니다,True
그리고 가장 좀 이상한 좀 부탁드리겠습니다 먹을래요,True
다시 말씀해 주시겠어요,True
과장님이 형한테 부탁드리겠습니다,True
네 알겠습니다,True
어떤거요,True
42세 남성 이동욱 씨하고 어떤 찾으시죠,True
모르는 분이에요,True
전혀 모르시나요 왜냐하면 저희 수사팀에서 지난주 금요일에 잊어버릴 주범으로 된 금융사 기다릴 것 같습니다 이들을 강간 현장에서 대량의 대포통장하고 카드를 앞에 있는데 그중에서 지금 지 명의로 된 국민은행이고요 밑으로 계좌가 포함돼있어서 사실 여부 확인 재입사 연락드린거고요 국민은행 농협 계좌 개설에대해서하신 내용 있으세요 혹시 판매자 대여해준적 있으신가요 무슨 상관없으시구요 저희들이 은행권을 통해 조사를 해봤는데씨 명의로더니 총장이 시작 2015년 3월 그러니까 올해죠 올해 3월 4월쪽에서 새로 개설이 됐습니다 그러시고 이 청장이 감지하는 선에서 대표 통장으로 오 일동안 사용되면서 이미 6000만원 해야되는 불법자금 세탁이 됐구요 그 이번 사건에 지금뿐만 아니라 그냥 180 몇명에 알려져있는데 이제 그중에 일부분은 돈을 받고 판매한 분도 계시고 대부분의 분들이 지금 개인정보 유출로 인해 피해를 보고있는 분들도 계신데 그런데 1시는 저희 그 경찰청 입장에서 볼 때 이번 사건에 연류 해서 돈을 받고 통장을 판매한 판매자신 분이세요 이 되시나요 네 왜냐하면 지금 신고가 들어온인 아까 말씀드렸다시피 그 이성환 씨가 신고자에요 근데 이승환 씨가 6000만원 사기를 당했는데 그 본인 명의로 된 통장으로 돈을 입금을 하고 그 중간에 보이스 피싱으로 이동을 하기 전이 돈을 가로챈 사건이 이제 명의자가 본인이다보니까 공범으로 알고 함께 신고된 상태구요 예 우선은 저희가 그 이번 사건의 직접적인 가담자인지 아니면 정부의 피의자 인지 여부를 판단하기 위해서 간단하게 통화 녹음 상태로 지금 1차 조사를 진행 할 거예요 통화 내역,True
이게 통화를 하는 건가요,True
저희가 1차적으로 혐의점 발견 되시면은 이차적으로 소환장 가입을 해드릴거구요 통화 괜찮으신가요,True
통화 괜찮은데 그런 거 별로 원치 않거든요 코드로 보내 주세요,True
그러시구나,True
그리고 궁금하신 거 물어보세요,True
뭐냐 원래 다른 데 알아보니까 그 기업용 그 계좌 쓴다는데 왜 저희는 개인 계좌 주시는거죠,True
그거를 다 소화를 할 수가 없어요 우리도 그거를 안쓰는건 아니에요 쓰고 있어요 근데 그거는 이제 그거를 처리하시는 분들이 따로 있고 저희는 이제 수익 극대화를 시키려고 거기에 추가적으로 더 한다고 보시면 돼요,True
투자자고 그래요,True
예 기존에 저희가 이제 좀 이제 규모가 되다보니까 급여적으로 그거를 좀 더 많이 소화를 할려고 일단 그거는 말씀하신대로 기업 그거 이용해서 저희도 다 돌려요 그거는 돌리는건 돌리는 거고 그 외적으로 저희가 더 돌리는거에요,True
이쪽으로요,True
예 무슨 얘긴지 아시죠,True
네 그러면 저희가 저의 계좌로 돌리게 되면 아까 법적으로는 돈세탁이 되는 거잖아요,True
어 쉽게 얘기하면은 돈 세탁이라기 보다는 재정거래죠 예 맞아요 근데요,True
네 이거 나중에 그 법적으로는 저희가 안 걸리는 건가요,True
문제 없어요 이게 제가 말씀드렸지만 이 측에서 코인이 넘어와서 전자지갑으로 넘어오잖아요 그 상태로 이게 한국 지갑으로 넘기시든가 일본 지갑으로 넘기시든가 이런 식으로 넘기시는거 아니에요 그 상태에서 현금화를 시키는거기때문에 이거는 솔직히 얘기해서 예를 들면 지가 어느 쪽에서 이렇게 환치기로 했다는 무슨 증거가 있는 게 아니잖아요,True
예를 들자면요 그거는 이제 한잔 사항이나 어떠한 거래를 했다라는 그게 있어야 되는 거고 그래야만 그게 이제 정상적으로 예를 들어서 한 잔상 계좌에다 얼마를 입금을 하고 그 사람한테 현금으로 이제 얼마를 받았다든가 이런 내역들이 있어야 될 거 아니에요,True
그렇죠,True
예 그 내역이 존재하지 않는 거예요 그러니까 이거는 정상적인 거래지 그 환치기가 아니에요,True
응 한 층이 나눠서 그러면 제가 가서 이 사건 가져갈까 하던가요,True
그렇죠 저희는 본인 명의 계좌 아닌 이상은 가끔 이렇게 얘기하시는 분들이 있어요 어머님거나 친지꺼를 하면 안되냐고 저희는 그 쪽에다가 돈을 어쨋든 담아 드리는 거잖아요 저희 회사의 거래자금을 담아 드리는 건데 예를 들어서 이제 친구 친한 친구거다 이러고 들고 왔어요 그런데 사실은 뭐 믿을 수 있다고 얘기는 하지만 돈이란 것도 모르는 거잖아요 예를 들어서 저희가 비트코인 3개 사세요 그러고서는 이제 한 4000만원정도 보내드렸는데 고거를 또 그 순간에 사람이 어떻게 돼서 또 그렇게 사고가 셋팅 생길 수도 있는 부분이고 그런 부분이 생기게 되면은 어 당사자도 곤란하고 회사도 곤란한 거예요 사실 그거를 저한테 추궁을 묻기도 좀 애매한 부분이고 그냥 알았어요 일단은 내가 피해를 끼치는 입장이니까 더이상 근무를 하기도 애매한 상황이고 저희는 피해금액을 복구를 해야되니까 또 근무를 시켜야되는거에 그 계좌를 또 사용할 수는 없고 이런 복잡한 상황이 되버리는거죠 그렇기때문에 저희는 그런 부분들을 아예 그때 제가 설명 처음에 그 설명드릴 때 설명드렸는데 저희는 근무를 현재 하고 있으신 본인의 계좌만 사용을 해요,True
그면 그게 저희가 그렇게 돈을 받아서 사 단 나름 또 현금화를 하잖아요 그게 불법적인 것도 아니고 합법적인것도 아니네요,True
약간 편법적인 거죠 편법적인 부분이 있는 건데 갑자기 그러면 어떠한 제재를 할 수 없는 들어오는 거예요,True
근데 이거는 명백히 말씀드리지만 불법 아닙니다 정상적인 화폐 거래에요,True
예 그리고 또 아까 비가 하려 했는데 연락이 안되가지고,True
네 어짜피 비자는 오전 안에 신청 들어가야 돼요 그날 들어가려면,True
